specimen,class,cap.color,cap.shape,cap.surface,gill.size,gill.color,gill.attachment,population
5551,p,b,x,s,b,h,f,s
5552,e,r,f,y,n,p,f,v
5553,p,b,x,s,b,w,f,s
5555,p,n,x,y,n,b,f,v
5558,e,p,f,y,b,e,f,c
5559,p,n,x,y,n,b,f,v
5561,p,w,x,s,b,p,f,v
5562,p,y,f,y,b,p,f,v
5563,e,n,x,y,b,e,f,c
5564,e,e,x,y,b,e,f,c
5566,p,y,x,y,b,h,f,v
5567,p,b,f,s,b,g,f,v
5570,e,p,f,s,b,w,f,c
5572,p,w,b,y,b,r,f,v
5573,p,y,f,y,b,g,f,v
5574,p,e,x,y,n,b,f,v
5576,p,b,x,s,b,h,f,v
5577,p,n,x,y,n,b,f,v
5578,p,p,b,y,b,g,f,v
5579,e,c,x,y,n,w,f,v
5580,p,n,x,y,n,b,f,v
5581,p,w,x,s,b,w,f,s
5582,p,n,x,y,n,b,f,v
5583,e,n,f,y,n,w,f,v
5584,p,n,x,y,n,b,f,v
5585,p,g,f,s,b,p,f,s
5586,p,e,x,y,n,b,f,v
5587,e,r,x,y,n,h,f,y
5588,p,p,b,y,b,w,f,v
5589,e,p,x,s,b,w,f,c
5591,p,n,x,y,n,b,f,v
5592,p,g,f,s,b,w,f,v
5593,p,y,f,y,b,p,f,v
5595,p,n,x,y,n,b,f,v
5596,p,n,x,y,n,b,f,v
5598,p,b,f,s,b,p,f,v
5599,e,c,x,y,n,w,f,v
5600,e,w,x,y,n,w,f,y
5601,p,n,x,y,n,b,f,v
5602,e,n,f,y,n,w,f,v
5603,p,n,x,y,n,b,f,v
5604,p,n,x,y,n,b,f,v
5605,e,p,k,y,b,e,f,c
5607,p,n,x,y,n,b,f,v
5608,p,y,f,y,b,g,f,v
5610,p,g,f,s,b,p,f,v
5612,p,g,f,f,b,h,f,y
5613,e,n,f,s,b,w,f,c
5614,p,y,x,f,b,p,f,y
5615,p,n,x,y,n,b,f,v
5616,p,e,x,y,n,b,f,v
5617,p,y,f,y,b,g,f,v
5618,p,w,b,s,b,g,f,v
5621,e,c,x,f,n,w,f,v
5622,p,w,f,s,b,h,f,v
5623,e,p,k,s,b,e,f,c
5624,e,n,k,y,b,e,f,c
5625,e,b,x,y,b,e,f,c
5626,p,y,x,f,b,h,f,y
5627,p,g,f,s,b,h,f,v
5628,p,y,f,y,b,g,f,v
5629,e,e,x,y,b,e,f,c
5631,e,n,x,y,n,w,f,v
5632,p,y,f,y,b,g,f,v
5633,p,g,f,f,b,g,f,v
5634,p,b,b,y,b,r,f,v
5635,p,e,x,y,n,b,f,v
5636,p,y,f,y,b,p,f,y
5637,p,y,f,f,b,g,f,v
5638,p,w,f,y,b,g,f,v
5639,e,e,k,s,b,e,f,c
5640,p,y,f,y,b,g,f,v
5641,e,n,k,s,b,e,f,c
5642,p,y,f,y,n,w,f,v
5644,p,y,f,y,b,g,f,v
5645,p,e,x,y,n,b,f,v
5646,e,b,f,s,b,w,f,c
5647,p,w,f,s,b,w,f,v
5649,p,g,f,y,b,h,f,y
5650,e,p,f,y,b,w,f,c
5651,p,y,f,y,b,p,f,y
5652,p,y,f,y,b,p,f,y
5653,e,e,k,s,b,w,f,c
5654,e,n,x,y,b,e,f,c
5655,p,y,x,y,b,h,f,v
5657,p,g,x,y,b,g,f,v
5658,p,g,f,s,b,w,f,s
5659,p,w,x,s,b,p,f,v
5660,p,n,x,f,n,w,f,v
5661,p,b,f,s,b,h,f,s
5663,p,y,f,y,b,g,f,y
5664,p,b,x,s,b,p,f,s
5665,e,n,k,f,n,w,f,v
5666,p,y,f,y,b,p,f,y
5669,p,n,x,y,n,b,f,v
5670,e,p,f,y,b,w,f,c
5671,p,b,x,s,b,h,f,v
5672,p,g,x,y,b,h,f,y
5673,p,y,f,y,b,p,f,y
5674,p,e,x,y,n,b,f,v
5675,e,r,f,y,n,w,f,y
5676,p,y,f,y,b,p,f,y
5677,p,g,x,s,b,h,f,v
5679,p,b,f,s,b,w,f,s
5680,e,n,x,y,b,w,f,c
5681,p,y,f,f,n,w,f,v
5682,e,u,f,y,n,w,f,v
5683,p,n,x,y,n,b,f,v
5684,e,n,x,s,b,w,f,c
5685,p,w,x,s,b,w,f,v
5686,p,y,f,y,b,p,f,v
5687,e,b,f,s,b,e,f,c
5690,p,g,f,y,b,h,f,v
5691,p,e,x,y,n,b,f,v
5692,e,p,f,y,b,e,f,c
5693,e,p,k,y,b,w,f,c
5694,p,y,x,y,b,h,f,v
5696,e,n,f,s,b,e,f,c
5698,p,n,x,y,n,b,f,v
5699,e,n,f,s,b,w,f,c
5700,p,y,f,y,b,p,f,v
5701,p,y,f,y,b,p,f,v
5703,e,c,f,f,n,w,f,v
5704,p,b,b,y,b,w,f,v
5705,e,e,k,y,b,w,f,c
5706,p,b,x,s,b,w,f,v
5708,p,y,f,y,b,p,f,v
5709,p,g,x,s,b,p,f,s
5710,p,e,x,y,n,b,f,v
5711,p,w,f,s,b,p,f,v
5712,e,p,f,s,b,w,f,c
5713,p,b,f,s,b,h,f,v
5714,p,e,x,y,n,b,f,v
5715,e,w,f,y,n,u,f,v
5716,e,p,x,y,b,w,f,c
5717,p,b,x,s,b,p,f,v
5718,p,w,k,g,n,w,f,c
5719,p,g,f,s,b,p,f,s
5720,p,n,x,y,n,b,f,v
5721,e,e,k,s,b,w,f,c
5722,p,n,x,y,n,b,f,v
5724,p,w,f,s,b,h,f,s
5725,e,e,f,s,b,e,f,c
5726,p,b,f,s,b,p,f,s
5727,p,w,b,s,b,r,f,v
5728,e,n,f,f,n,w,f,v
5729,p,g,f,s,b,p,f,v
5730,p,w,x,s,b,h,f,v
5732,e,b,x,s,b,e,f,c
5734,e,r,x,y,n,u,f,v
5735,e,b,k,s,b,e,f,c
5736,p,w,x,s,b,h,f,v
5737,p,n,x,y,n,b,f,v
5739,p,w,f,y,b,w,f,v
5740,p,b,f,s,b,w,f,s
5741,p,g,x,s,b,p,f,v
5742,e,n,k,s,b,w,f,c
5743,p,g,f,s,b,p,f,s
5744,e,p,k,y,b,e,f,c
5745,p,b,f,y,b,g,f,v
5748,p,b,x,s,b,w,f,s
5749,e,c,k,f,n,w,f,v
5750,p,g,f,s,b,p,f,v
5751,p,w,f,s,b,w,f,v
5752,p,b,b,s,b,r,f,v
5753,p,p,b,s,b,r,f,v
5754,p,w,f,s,b,w,f,s
5755,e,n,x,y,b,w,f,c
5756,p,n,x,y,n,b,f,v
5757,p,g,x,y,b,g,f,v
5758,e,b,x,s,b,w,f,c
5759,p,n,x,y,n,b,f,v
5761,p,p,f,s,b,g,f,v
5762,p,n,x,y,n,b,f,v
5763,p,w,x,s,b,h,f,v
5764,p,w,f,s,b,h,f,v
5765,e,r,f,y,n,u,f,y
5767,p,w,f,s,b,p,f,s
5768,e,w,x,y,n,u,f,v
5769,p,n,x,y,n,b,f,v
5770,e,b,k,y,b,w,f,c
5771,p,n,x,y,n,b,f,v
5772,p,n,x,y,n,b,f,v
5773,p,b,x,s,b,p,f,s
5777,e,c,f,y,n,w,f,v
5778,e,u,x,y,n,p,f,v
5780,e,w,x,y,n,w,f,v
5781,p,n,x,y,n,b,f,v
5782,e,p,x,s,b,e,f,c
5783,p,p,f,s,b,r,f,v
5785,p,y,f,y,b,g,f,y
5786,p,w,f,s,b,h,f,v
5787,p,g,x,y,b,h,f,v
5788,e,e,f,y,b,w,f,c
5789,p,b,f,s,b,w,f,v
5790,p,p,b,s,b,w,f,v
5791,p,n,x,y,n,b,f,v
5792,p,b,x,s,b,p,f,v
5793,p,y,x,y,b,h,f,y
5794,p,w,b,y,b,g,f,v
5796,p,y,f,f,b,g,f,y
5797,p,y,f,y,b,h,f,v
5798,p,y,f,y,b,p,f,v
5799,p,g,x,s,b,h,f,s
5802,p,n,x,y,n,b,f,v
5803,p,w,f,s,b,h,f,s
5805,e,n,f,f,n,w,f,v
5806,p,g,x,s,b,w,f,s
5807,p,b,f,s,b,h,f,v
5808,e,e,f,s,b,e,f,c
5809,p,b,x,s,b,h,f,s
5811,p,n,x,y,n,b,f,v
5812,p,w,f,s,b,p,f,v
5813,p,g,f,s,b,h,f,s
5814,p,y,f,y,b,p,f,v
5815,e,c,f,f,n,w,f,v
5816,p,n,x,y,n,b,f,v
5817,e,e,k,y,b,e,f,c
5818,p,n,x,y,n,b,f,v
5819,p,w,f,s,b,p,f,s
5820,p,e,x,y,n,b,f,v
5821,e,n,x,s,b,w,f,c
5822,p,g,f,y,b,h,f,v
5823,p,w,x,s,b,w,f,v
5824,e,e,f,s,b,w,f,c
5825,p,y,f,y,b,p,f,v
5826,p,y,f,y,b,p,f,v
5827,e,e,f,y,b,e,f,c
5828,p,g,f,s,b,p,f,v
5830,p,y,f,y,b,p,f,y
5831,p,w,x,s,b,w,f,s
5832,p,n,x,y,n,b,f,v
5833,p,y,f,y,b,p,f,y
5834,p,w,f,y,b,r,f,v
5835,p,n,x,y,n,b,f,v
5839,p,g,f,s,b,p,f,s
5840,e,u,x,y,n,w,f,v
5841,p,w,f,s,b,w,f,v
5842,p,y,x,y,b,g,f,v
5843,p,g,f,s,b,h,f,v
5845,p,y,x,f,b,h,f,v
5846,p,y,f,y,b,h,f,y
5848,e,r,f,y,n,u,f,v
5849,p,w,f,s,b,w,f,s
5851,p,n,x,y,n,b,f,v
5852,p,g,x,s,b,w,f,s
5853,p,y,f,y,b,g,f,y
5854,p,w,b,s,b,w,f,v
5855,p,n,x,y,n,b,f,v
5856,p,b,b,s,b,w,f,v
5857,p,y,f,f,b,p,f,y
5858,p,g,x,y,b,g,f,y
5859,e,e,x,y,b,e,f,c
5860,e,b,k,s,b,w,f,c
5862,e,e,x,s,b,e,f,c
5863,p,b,f,s,b,r,f,v
5864,e,n,f,s,b,w,f,c
5865,p,e,x,y,n,b,f,v
5866,e,b,f,y,b,w,f,c
5867,p,g,x,s,b,w,f,s
5868,p,b,f,s,b,g,f,v
5869,p,n,x,y,n,b,f,v
5870,p,e,x,y,n,b,f,v
5871,p,y,f,y,b,h,f,y
5872,p,n,x,y,n,b,f,v
5873,p,n,x,y,n,b,f,v
5874,p,g,f,s,b,w,f,v
5876,e,u,x,y,n,u,f,y
5877,p,y,f,y,b,g,f,y
5879,p,n,x,y,n,b,f,v
5880,p,g,f,s,b,h,f,v
5881,p,b,x,s,b,h,f,v
5882,p,y,x,f,b,h,f,y
5883,p,w,b,s,b,r,f,v
5884,e,n,k,y,b,e,f,c
5885,p,e,x,y,n,b,f,v
5886,p,y,f,y,b,p,f,v
5887,e,b,x,y,b,w,f,c
5888,p,b,x,s,b,p,f,v
5889,p,g,f,s,b,w,f,v
5891,p,y,f,y,b,p,f,y
5892,p,n,x,y,n,b,f,v
5893,p,w,f,s,b,h,f,v
5894,e,n,k,y,b,e,f,c
5895,e,e,x,s,b,w,f,c
5896,e,w,x,y,n,p,f,v
5897,p,b,f,s,b,p,f,s
5898,p,g,f,s,b,h,f,s
5899,e,e,f,s,b,e,f,c
5901,p,n,x,y,n,b,f,v
5902,p,w,f,s,b,g,f,v
5903,p,g,f,y,b,p,f,y
5904,e,n,x,f,n,w,f,v
5905,p,y,f,y,b,p,f,y
5906,p,w,x,s,b,p,f,s
5907,e,b,x,s,b,w,f,c
5908,e,p,x,s,b,w,f,c
5910,p,g,f,f,b,p,f,y
5911,p,w,x,s,b,h,f,s
5912,p,y,x,f,b,h,f,v
5913,p,w,f,s,b,p,f,s
5914,e,n,k,y,b,w,f,c
5915,e,p,x,y,b,e,f,c
5916,p,y,f,y,b,g,f,y
5918,e,e,x,s,b,w,f,c
5920,p,b,f,s,b,w,f,v
5921,p,y,f,y,b,g,f,v
5922,p,b,x,s,b,h,f,v
5923,p,w,f,s,b,h,f,v
5924,p,y,f,y,b,g,f,v
5925,p,y,f,y,b,p,f,y
5926,p,g,f,y,b,h,f,y
5927,p,g,f,f,b,g,f,v
5929,p,n,x,y,n,b,f,v
5930,p,w,b,s,b,w,f,v
5931,e,n,x,y,b,w,f,c
5932,p,n,x,y,n,b,f,v
5933,p,n,x,y,n,b,f,v
5934,p,n,x,y,n,b,f,v
5935,p,b,f,s,b,w,f,s
5936,p,y,b,y,n,w,f,v
5938,e,p,f,y,b,e,f,c
5939,e,p,k,s,b,e,f,c
5940,e,n,f,y,b,w,f,c
5942,p,g,x,s,b,w,f,v
5943,p,g,x,s,b,p,f,s
5944,p,y,x,f,b,p,f,v
5945,p,n,x,y,n,b,f,v
5946,p,b,f,y,b,w,f,v
5947,p,b,x,s,b,h,f,v
5949,e,w,f,y,n,p,f,y
5950,e,n,x,y,n,w,f,v
5951,p,y,x,f,b,p,f,v
5952,p,b,f,s,b,h,f,v
5953,p,y,f,y,b,g,f,v
5954,e,e,k,s,b,e,f,c
5955,p,y,f,f,b,h,f,y
5956,p,n,b,f,n,w,f,v
5958,p,y,f,y,b,h,f,y
5959,p,y,x,y,b,g,f,y
5961,p,n,x,y,n,b,f,v
5962,e,n,x,y,b,w,f,c
5965,p,n,k,f,n,w,f,v
5966,p,g,f,y,b,h,f,v
5967,p,n,x,y,n,b,f,v
5968,p,g,f,f,b,h,f,y
5970,p,g,x,s,b,p,f,s
5971,e,r,x,y,n,u,f,y
5972,p,n,x,y,n,b,f,v
5974,p,e,x,y,n,b,f,v
5977,e,e,k,s,b,e,f,c
5978,p,b,f,s,b,w,f,s
5979,e,n,x,f,n,w,f,v
5980,p,y,f,y,b,p,f,v
5981,e,w,f,y,n,w,f,y
5982,p,w,f,s,b,w,f,s
5985,p,g,f,s,b,h,f,s
5986,p,n,x,y,n,b,f,v
5987,p,y,f,y,b,g,f,v
5988,p,g,f,s,b,h,f,s
5989,p,w,f,s,b,h,f,s
5991,p,y,f,f,b,p,f,y
5992,p,n,x,y,n,b,f,v
5993,p,b,b,y,b,g,f,v
5995,p,e,x,y,n,b,f,v
5999,p,b,f,s,b,p,f,v
6000,p,y,f,y,b,g,f,y
6001,p,e,x,y,n,b,f,v
6002,p,e,f,s,n,b,f,v
6003,p,e,x,y,n,b,f,v
6005,p,n,f,y,n,b,f,v
6007,p,n,k,y,n,b,f,v
6008,p,e,f,y,n,b,f,v
6009,p,e,x,s,n,b,f,v
6012,p,e,x,s,n,b,f,v
6013,p,n,x,s,n,b,f,v
6014,p,e,f,s,n,b,f,v
6015,p,e,f,s,n,b,f,v
6016,p,e,f,y,n,b,f,v
6017,p,n,f,y,n,b,f,v
6018,p,n,f,y,n,b,f,v
6019,p,e,x,y,n,b,f,v
6021,p,n,x,s,n,b,f,v
6022,p,e,f,s,n,b,f,v
6023,p,e,f,y,n,b,f,v
6024,p,e,k,s,n,b,f,v
6025,p,e,f,y,n,b,f,v
6026,p,n,x,s,n,b,f,v
6027,p,e,f,s,n,b,f,v
6029,p,e,f,y,n,b,f,v
6030,p,e,f,s,n,b,f,v
6032,p,e,f,y,n,b,f,v
6033,p,e,x,s,n,b,f,v
6034,p,e,f,s,n,b,f,v
6035,p,n,x,s,n,b,f,v
6037,p,e,x,y,n,b,f,v
6038,p,n,f,y,n,b,f,v
6039,e,n,b,s,b,y,a,c
6040,p,n,f,s,n,b,f,v
6041,e,n,x,s,b,o,a,v
6043,p,n,f,y,n,b,f,v
6044,p,e,f,y,n,b,f,v
6046,p,e,x,y,n,b,f,v
6048,p,n,f,s,n,b,f,v
6050,p,n,f,s,n,b,f,v
6051,p,n,f,s,n,b,f,v
6052,p,n,f,s,n,b,f,v
6053,p,e,f,y,n,b,f,v
6054,p,e,f,s,n,b,f,v
6056,p,e,x,s,n,b,f,v
6058,p,n,f,y,n,b,f,v
6059,p,e,x,y,n,b,f,v
6060,p,e,k,s,n,b,f,v
6061,p,n,k,s,n,b,f,v
6062,p,n,f,y,n,b,f,v
6063,p,e,x,s,n,b,f,v
6064,p,e,x,y,n,b,f,v
6065,p,e,f,y,n,b,f,v
6066,p,n,f,y,n,b,f,v
6067,p,e,f,s,n,b,f,v
6068,p,n,x,s,n,b,f,v
6070,p,n,f,y,n,b,f,v
6071,p,n,x,s,n,b,f,v
6072,p,e,x,s,n,b,f,v
6073,p,n,f,s,n,b,f,v
6074,p,n,f,s,n,b,f,v
6075,p,e,x,y,n,b,f,v
6077,p,n,f,s,n,b,f,v
6078,p,n,k,s,n,b,f,v
6079,p,n,f,y,n,b,f,v
6080,p,n,x,s,n,b,f,v
6081,p,e,f,y,n,b,f,v
6082,p,e,x,s,n,b,f,v
6083,p,n,f,s,n,b,f,v
6084,p,n,f,y,n,b,f,v
6087,p,n,f,s,n,b,f,v
6088,p,e,x,s,n,b,f,v
6089,p,n,f,s,n,b,f,v
6090,p,n,f,s,n,b,f,v
6091,p,e,f,s,n,b,f,v
6092,p,n,f,y,n,b,f,v
6094,p,n,f,y,n,b,f,v
6095,p,e,f,s,n,b,f,v
6096,p,e,f,s,n,b,f,v
6097,p,e,x,y,n,b,f,v
6098,p,n,f,s,n,b,f,v
6100,p,e,f,y,n,b,f,v
6102,p,n,f,y,n,b,f,v
6103,p,e,f,y,n,b,f,v
6104,p,e,x,y,n,b,f,v
6105,p,n,f,y,n,b,f,v
6106,p,n,f,y,n,b,f,v
6107,p,e,x,y,n,b,f,v
6108,p,n,f,y,n,b,f,v
6109,p,n,f,s,n,b,f,v
6110,p,n,x,s,n,b,f,v
6111,p,e,f,y,n,b,f,v
6112,p,e,x,y,n,b,f,v
6113,p,e,x,s,n,b,f,v
6114,p,e,f,s,n,b,f,v
6115,p,e,f,y,n,b,f,v
6117,p,e,x,y,n,b,f,v
6118,p,n,x,s,n,b,f,v
6119,p,e,x,s,n,b,f,v
6120,p,e,k,s,n,b,f,v
6121,e,c,x,s,b,w,f,v
6122,p,e,x,s,n,b,f,v
6123,p,n,f,s,n,b,f,v
6124,p,n,x,s,n,b,f,v
6125,p,n,f,y,n,b,f,v
6126,p,e,f,y,n,b,f,v
6127,p,e,f,s,n,b,f,v
6130,p,n,x,s,n,b,f,v
6131,p,e,x,y,n,b,f,v
6132,p,e,f,s,n,b,f,v
6133,p,n,f,s,n,b,f,v
6134,p,e,f,y,n,b,f,v
6135,p,e,x,y,n,b,f,v
6136,p,e,k,s,n,b,f,v
6138,p,n,f,s,n,b,f,v
6139,p,e,x,s,n,b,f,v
6141,p,e,f,s,n,b,f,v
6142,p,e,f,y,n,b,f,v
6143,e,w,b,f,b,g,f,n
6145,p,e,x,y,n,b,f,v
6149,p,n,x,s,n,b,f,v
6150,p,n,f,s,n,b,f,v
6151,p,n,x,s,n,b,f,v
6152,p,e,f,s,n,b,f,v
6153,p,n,x,s,n,b,f,v
6154,p,n,x,s,n,b,f,v
6155,p,e,x,s,n,b,f,v
6156,p,n,k,s,n,b,f,v
6157,p,e,x,y,n,b,f,v
6158,p,e,x,s,n,b,f,v
6160,p,e,x,s,n,b,f,v
6161,p,e,x,s,n,b,f,v
6162,p,e,x,s,n,b,f,v
6163,p,e,x,s,n,b,f,v
6164,p,e,f,y,n,b,f,v
6165,p,n,x,s,n,b,f,v
6166,p,n,f,s,n,b,f,v
6167,p,e,x,s,n,b,f,v
6168,p,e,f,s,n,b,f,v
6169,p,n,x,s,n,b,f,v
6170,p,e,f,y,n,b,f,v
6171,p,n,x,s,n,b,f,v
6172,p,n,k,s,n,b,f,v
6173,p,e,f,s,n,b,f,v
6174,p,e,f,s,n,b,f,v
6175,p,e,f,y,n,b,f,v
6176,p,n,k,s,n,b,f,v
6178,p,e,f,s,n,b,f,v
6179,p,e,x,y,n,b,f,v
6180,p,e,f,s,n,b,f,v
6181,p,e,f,y,n,b,f,v
6182,p,n,f,s,n,b,f,v
6183,p,n,f,s,n,b,f,v
6184,p,e,x,y,n,b,f,v
6185,p,e,x,y,n,b,f,v
6187,p,e,k,y,n,b,f,v
6189,p,n,k,y,n,b,f,v
6190,p,e,x,s,n,b,f,v
6191,p,e,x,y,n,b,f,v
6194,p,e,x,s,n,b,f,v
6196,p,e,x,y,n,b,f,v
6197,p,e,x,s,n,b,f,v
6198,p,e,f,y,n,b,f,v
6199,p,e,x,s,n,b,f,v
6200,p,e,f,y,n,b,f,v
6201,p,e,f,y,n,b,f,v
6203,p,n,f,y,n,b,f,v
6204,e,w,k,s,b,g,f,s
6205,p,e,f,y,n,b,f,v
6206,p,e,x,s,n,b,f,v
6208,p,n,f,y,n,b,f,v
6209,p,e,x,s,n,b,f,v
6210,p,e,f,y,n,b,f,v
6211,p,e,f,y,n,b,f,v
6212,p,n,f,s,n,b,f,v
6213,p,e,x,y,n,b,f,v
6214,p,e,f,y,n,b,f,v
6215,e,g,b,f,b,p,f,n
6216,p,e,k,y,n,b,f,v
6217,p,e,x,y,n,b,f,v
6218,p,e,k,s,n,b,f,v
6219,p,n,x,s,n,b,f,v
6220,e,w,k,s,b,g,f,s
6221,p,e,f,s,n,b,f,v
6222,p,n,x,s,n,b,f,v
6223,p,e,k,s,n,b,f,v
6224,p,n,k,y,n,b,f,v
6225,p,e,k,y,n,b,f,v
6226,p,e,x,s,n,b,f,v
6227,p,e,f,s,n,b,f,v
6230,p,n,f,y,n,b,f,v
6231,p,e,x,y,n,b,f,v
6233,p,e,x,y,n,b,f,v
6235,p,e,f,s,n,b,f,v
6236,p,n,x,s,n,b,f,v
6237,p,n,f,y,n,b,f,v
6238,p,e,f,s,n,b,f,v
6239,p,e,x,s,n,b,f,v
6242,p,e,x,y,n,b,f,v
6247,p,n,x,s,n,b,f,v
6248,p,n,f,s,n,b,f,v
6249,p,n,x,s,n,b,f,v
6250,p,n,f,y,n,b,f,v
6251,p,n,k,y,n,b,f,v
6252,p,e,x,s,n,b,f,v
6253,p,n,f,y,n,b,f,v
6254,p,e,x,y,n,b,f,v
6256,p,e,x,y,n,b,f,v
6257,p,e,f,y,n,b,f,v
6258,p,e,f,y,n,b,f,v
6260,p,e,k,y,n,b,f,v
6261,p,e,x,s,n,b,f,v
6262,e,g,k,s,b,g,f,s
6265,p,n,f,s,n,b,f,v
6267,p,n,f,y,n,b,f,v
6268,p,e,x,s,n,b,f,v
6269,p,e,x,s,n,b,f,v
6270,p,e,x,s,n,b,f,v
6271,p,e,x,s,n,b,f,v
6272,p,e,f,s,n,b,f,v
6274,p,n,x,s,n,b,f,v
6277,p,e,x,y,n,b,f,v
6278,p,n,x,s,n,b,f,v
6281,p,e,f,s,n,b,f,v
6283,p,e,x,y,n,b,f,v
6284,p,n,f,y,n,b,f,v
6285,p,e,f,s,n,b,f,v
6286,p,n,f,y,n,b,f,v
6288,p,n,f,s,n,b,f,v
6289,p,e,x,y,n,b,f,v
6290,p,n,f,s,n,b,f,v
6291,p,n,x,s,n,b,f,v
6292,p,e,f,s,n,b,f,v
6293,p,n,x,s,n,b,f,v
6294,p,e,f,s,n,b,f,v
6295,p,e,x,y,n,b,f,v
6297,p,e,x,y,n,b,f,v
6298,p,n,f,s,n,b,f,v
6299,p,n,f,s,n,b,f,v
6300,p,n,x,s,n,b,f,v
6301,p,e,f,s,n,b,f,v
6302,p,n,k,y,n,b,f,v
6305,p,n,k,s,n,b,f,v
6307,p,e,x,s,n,b,f,v
6308,p,n,f,y,n,b,f,v
6309,p,e,f,s,n,b,f,v
6310,p,e,f,s,n,b,f,v
6311,p,n,f,s,n,b,f,v
6313,p,e,f,y,n,b,f,v
6314,p,e,k,s,n,b,f,v
6315,p,n,x,s,n,b,f,v
6316,p,n,f,y,n,b,f,v
6317,p,e,f,s,n,b,f,v
6319,p,n,f,y,n,b,f,v
6320,p,e,x,y,n,b,f,v
6323,p,n,f,y,n,b,f,v
6324,p,n,f,y,n,b,f,v
6326,p,n,k,y,n,b,f,v
6327,p,n,x,s,n,b,f,v
6329,p,n,x,s,n,b,f,v
6330,p,e,f,y,n,b,f,v
6332,e,g,x,f,b,w,f,s
6333,p,e,f,y,n,b,f,v
6335,p,e,x,s,n,b,f,v
6337,p,n,f,y,n,b,f,v
6338,p,n,f,y,n,b,f,v
6340,p,e,x,s,n,b,f,v
6341,p,e,f,y,n,b,f,v
6342,p,n,f,s,n,b,f,v
6345,p,e,x,y,n,b,f,v
6347,p,n,f,s,n,b,f,v
6348,p,n,f,s,n,b,f,v
6349,p,e,x,s,n,b,f,v
6350,p,n,f,s,n,b,f,v
6351,p,n,f,s,n,b,f,v
6352,p,n,f,y,n,b,f,v
6353,p,n,x,s,n,b,f,v
6354,p,n,f,s,n,b,f,v
6355,p,n,f,s,n,b,f,v
6356,p,n,x,s,n,b,f,v
6357,p,n,f,y,n,b,f,v
6358,p,n,x,s,n,b,f,v
6360,p,n,f,s,n,b,f,v
6362,p,e,x,y,n,b,f,v
6363,p,e,f,s,n,b,f,v
6364,p,n,f,y,n,b,f,v
6365,p,e,f,s,n,b,f,v
6367,e,w,k,f,b,p,f,n
6368,p,n,x,s,n,b,f,v
6369,p,n,f,s,n,b,f,v
6370,p,n,f,y,n,b,f,v
6371,p,n,f,s,n,b,f,v
6372,p,n,f,y,n,b,f,v
6373,p,n,f,y,n,b,f,v
6374,p,n,f,s,n,b,f,v
6375,p,e,f,y,n,b,f,v
6376,e,n,b,s,b,o,a,v
6377,p,e,f,s,n,b,f,v
6378,p,e,f,s,n,b,f,v
6379,p,e,x,s,n,b,f,v
6380,p,n,f,y,n,b,f,v
6381,p,e,f,y,n,b,f,v
6382,p,n,f,s,n,b,f,v
6383,p,e,f,y,n,b,f,v
6384,p,n,f,s,n,b,f,v
6385,p,n,k,y,n,b,f,v
6386,p,e,f,y,n,b,f,v
6387,p,e,f,s,n,b,f,v
6388,p,e,x,y,n,b,f,v
6389,p,n,f,s,n,b,f,v
6391,p,n,k,y,n,b,f,v
6393,p,e,x,y,n,b,f,v
6394,p,n,f,y,n,b,f,v
6396,p,n,f,s,n,b,f,v
6397,e,w,x,s,b,g,f,s
6399,p,n,f,s,n,b,f,v
6400,p,e,x,y,n,b,f,v
6401,p,e,f,s,n,b,f,v
6403,p,e,x,y,n,b,f,v
6404,e,g,k,f,b,g,f,s
6405,p,e,f,s,n,b,f,v
6406,p,e,f,y,n,b,f,v
6407,e,w,b,f,b,w,f,s
6409,p,e,x,y,n,b,f,v
6410,p,e,x,y,n,b,f,v
6411,p,n,f,s,n,b,f,v
6412,p,n,x,s,n,b,f,v
6413,p,e,f,s,n,b,f,v
6414,p,e,f,s,n,b,f,v
6415,p,e,f,s,n,b,f,v
6418,p,e,f,y,n,b,f,v
6419,p,e,x,s,n,b,f,v
6420,p,e,f,s,n,b,f,v
6421,p,e,f,y,n,b,f,v
6422,p,e,f,y,n,b,f,v
6423,p,e,x,s,n,b,f,v
6424,p,e,f,s,n,b,f,v
6425,e,n,x,s,b,n,a,c
6426,p,n,f,y,n,b,f,v
6427,p,e,f,y,n,b,f,v
6429,p,n,x,s,n,b,f,v
6430,p,e,x,s,n,b,f,v
6432,p,e,x,s,n,b,f,v
6433,p,e,x,y,n,b,f,v
6435,e,n,x,s,b,n,a,v
6437,p,e,x,y,n,b,f,v
6439,p,e,f,y,n,b,f,v
6440,p,e,x,y,n,b,f,v
6444,p,e,x,y,n,b,f,v
6445,p,n,f,s,n,b,f,v
6447,p,e,k,y,n,b,f,v
6448,p,n,x,s,n,b,f,v
6449,p,n,f,y,n,b,f,v
6450,e,w,k,s,b,g,f,n
6451,p,e,f,s,n,b,f,v
6452,p,e,x,s,n,b,f,v
6453,p,n,f,y,n,b,f,v
6455,p,e,f,y,n,b,f,v
6456,p,n,x,s,n,b,f,v
6457,p,n,f,y,n,b,f,v
6458,p,n,x,s,n,b,f,v
6459,p,n,k,y,n,b,f,v
6460,p,e,f,s,n,b,f,v
6462,p,e,f,y,n,b,f,v
6463,p,e,f,y,n,b,f,v
6464,p,n,f,y,n,b,f,v
6465,p,n,f,y,n,b,f,v
6466,p,n,k,y,n,b,f,v
6468,p,e,f,s,n,b,f,v
